Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
16717,384,2011-09-26 12:43:34.007,2018-03-27 12:29:29.547,5.0,0,0.0,1382.1685,0.0,2.0,0.0,277882.0,277882.0,2.0,0.008730016174537468,0.0,119259.66666666667,0.0,1.5,0.0,9.0,0.0,2.8284271247461903,0.0,0.0,449.5,0.0
16718,245,2011-09-26 13:48:14.127,2011-11-04 08:10:00.840,17.0,0,0.0,53.764383333333335,0.0,2.0,0.0,4349.0,4349.0,1.0,0.020253711492631027,0.0,4349.0,0.0,0.5,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,432.5,0.0
16722,111,2011-09-26 16:47:33.160,2017-01-17 08:03:24.587,2.0,1,837.187,78660.95666666668,0.0,2.0,0.0,0.0,108486.0,1.0,0.024362257016939077,0.0,54759.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,328.0,0.0
16728,167,2011-09-26 17:47:44.483,2015-04-15 15:13:23.790,14.0,0,850.46,36862.39973333334,0.0,2.0,0.0,7335.0,7335.0,1.0,0.03969934363751853,0.0,3744.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,615.0,0.0
16729,125,2011-09-26 18:21:58.727,2018-09-10 05:36:45.247,2.0,1,1938.0400000000002,3089.710333333334,0.0,2.0,0.0,7335.0,7335.0,2.0,0.0043062999373792215,0.0,6375.0,0.0,1.0,0.0,1.0,0.0,1.4142135623730951,0.0,0.0,428.5,0.0
16730,104,2011-09-26 18:47:34.447,2017-09-15 19:40:12.397,2.0,1,410.94,15874.066,1.0,1.0,1.0,254914.0,254914.0,1.0,0.018449276788349893,2482.0,254914.0,0.0,1.0,-3.0,1.0,0.0,0.0,0.0,180.0,1841.0,-3.0
16733,86,2011-09-26 19:27:04.263,2012-11-18 10:53:16.950,4.0,0,592.217,8.745783333333334,0.0,2.0,0.0,0.0,6370.0,2.0,0.01724848687648876,0.0,5289.0,0.0,1.5,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,297.5,0.0
16753,374,2011-09-27 03:46:44.217,2018-12-06 02:33:38.607,2.0,1,237.44000000000003,106666.3871,0.0,2.0,0.0,76306.0,76306.0,2.0,0.042540429360553536,0.0,48730.0,0.0,2.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,219.5,0.0
16754,556,2011-09-27 03:58:27.117,2013-09-24 07:57:20.630,12.0,0,10760.37,53.08755,0.0,2.0,0.0,386.0,386.0,1.0,0.002531555523151645,0.0,386.0,0.0,0.5,0.0,2.0,0.0,2.8284271247461903,0.0,0.0,852.5,0.0
16760,73,2011-09-27 06:39:01.893,2011-10-09 21:16:31.063,2.0,1,0.0,2005.2709,0.0,2.0,0.0,286579.0,286579.0,1.0,0.19116620946081572,0.0,286579.0,0.0,1.5,0.0,7.0,0.0,7.0710678118654755,0.0,0.0,257.0,0.0
16771,20,2011-09-27 10:28:10.797,2011-09-30 10:45:12.207,3.0,0,187.03300000000002,1005.7296666666667,1.0,1.0,1.0,2166.0,2166.0,1.0,0.024736015184615188,3050.0,2166.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,616.0,635.0,1.0
16775,61,2011-09-27 11:51:27.667,2011-10-07 07:26:05.433,2.0,1,0.0,1341.1328833333332,0.0,2.0,0.0,0.0,173285.0,2.0,0.018437354325695248,0.0,45126.75,0.0,2.0,0.0,6.0,0.0,8.48528137423857,0.07937607293802819,0.0,237.0,0.0
16783,178,2011-09-27 16:12:08.780,2018-08-23 08:21:36.700,6.0,0,4092908.1270000003,761.17205,0.0,2.0,0.0,459272.0,459272.0,2.0,0.053505812291801076,0.0,83967.57142857143,0.0,4.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,524.0,0.0
16785,1444,2011-09-27 16:34:17.553,2019-08-15 20:34:25.933,5.0,0,4877.42,181667.76556666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.5,0.0,0.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,1105.5,0.0,1.5
16789,138,2011-09-27 18:31:07.313,2011-11-16 06:58:09.027,9.0,0,0.0,4746.643166666667,0.0,2.0,0.0,173217.0,173217.0,2.0,0.003023809932983804,0.0,64470.0,0.0,2.0,0.0,4.0,0.0,1.4142135623730951,0.0,0.0,529.0,0.0
16793,72,2011-09-27 20:07:57.130,2011-10-16 08:05:17.670,10.0,0,0.0,3047.061616666667,0.0,2.0,0.0,61782.0,346372.0,2.0,0.0674196315854232,0.0,131713.0,0.0,4.5,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,485.5,0.0
16797,235,2011-09-27 21:12:53.827,2013-05-06 19:14:19.083,5.0,0,17876829.85,311.84510000000006,0.0,2.0,0.0,315958.0,315958.0,2.0,0.08554258951675565,0.0,156377.57142857142,0.0,4.0,0.0,3.5,0.0,3.5355339059327378,0.0,0.0,542.5,0.0
16805,72,2011-09-27 22:42:59.850,2011-10-09 10:09:44.700,4.0,0,0.0,329.1296666666667,0.0,2.0,0.0,467485.0,467485.0,2.0,0.029522837144649598,0.0,147301.5,0.0,2.0,0.0,3.0,0.0,2.8284271247461903,0.0,0.0,383.0,0.0
16808,204,2011-09-28 02:42:41.530,2019-08-28 22:22:33.257,4.0,0,395.11,30157.516283333338,0.0,2.0,0.0,254914.0,254914.0,2.0,0.002718682309058445,0.0,70836.75,0.0,3.0,0.0,5.0,0.0,4.242640687119285,0.0,0.0,490.5,0.0
16815,22,2011-09-28 05:19:12.463,2011-10-28 01:34:13.673,3.0,0,1543.76,3085.6024,0.0,2.0,0.0,106097.0,251314.0,2.0,0.01496118134485311,0.0,94713.75,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,612.5,0.0
16823,3192,2011-09-28 13:15:04.220,2018-06-21 17:34:58.647,10.0,0,56832.717000000004,48.86488333333333,0.0,2.0,0.0,251314.0,251314.0,2.0,0.002323023953067792,0.0,156548.0,0.0,1.0,0.0,3.5,0.0,2.1213203435596424,0.0,0.0,670.5,0.0
16825,655,2011-09-28 13:18:31.320,2019-08-06 02:56:05.423,11.0,0,0.0,15514.378783333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9583.0,0.0,506.5,0.0,3.5,0.0,2.1213203435596424,0.0,0.0,486.0,0.0,3.0
16829,847,2011-09-28 14:47:42.200,2019-07-07 01:59:07.080,25.0,0,627.253,76381.78161666666,0.0,2.0,0.0,108486.0,108486.0,2.0,0.0018603221454748045,0.0,76550.33333333333,0.0,1.5,0.0,7.0,0.0,1.4142135623730951,0.0,0.0,215.5,0.0
16833,42,2011-09-28 16:01:26.730,2016-11-06 13:34:42.800,4.0,0,811.897,218726.16476666665,0.0,2.0,0.0,46852.0,173285.0,2.0,0.034791382174635344,0.0,83235.33333333333,0.0,1.5,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,797.5,0.0
16834,130,2011-09-28 16:42:30.890,2011-10-08 19:46:08.123,2.0,1,0.0,1788.9092166666667,0.0,2.0,0.0,21524.0,21524.0,2.0,0.002654185095834993,0.0,9526.0,0.0,3.0,0.0,12.5,0.0,14.849242404917497,0.0,0.0,318.5,0.0
16835,140,2011-09-28 16:43:10.967,2012-11-01 22:40:35.263,3.0,1,787.4000000000001,20128.544833333337,0.0,2.0,0.0,43749.0,251314.0,2.0,0.013661872525849116,0.0,98354.66666666667,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,333.0,0.0
16840,159,2011-09-28 19:36:40.063,2016-12-13 11:15:58.983,6.0,0,938.624,9961.701933333334,0.0,2.0,0.0,173285.0,173285.0,2.0,0.07686690495407202,0.0,101197.0,0.0,1.0,0.0,3.5,0.0,4.949747468305833,0.0,0.0,407.0,0.0
16847,109,2011-09-28 21:42:47.893,2012-03-24 20:40:39.533,7.0,0,184.77,335.17295,0.0,2.0,0.0,0.0,467485.0,2.0,0.009452428683394838,0.0,180847.33333333334,0.0,1.5,0.0,2.5,0.0,3.5355339059327378,0.0,0.0,348.5,0.0
16854,20,2011-09-28 23:30:20.697,2011-09-29 05:45:57.103,2.0,1,0.0,133.46593333333334,0.0,2.0,0.0,467485.0,467485.0,2.0,0.016895326133296237,0.0,467485.0,0.0,1.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,493.0,0.0
16856,78,2011-09-29 00:31:51.757,2012-11-23 10:49:53.160,4.0,0,433.00600000000003,7505.902233333333,0.0,2.0,0.0,33001.0,62775.0,1.0,0.16067999775048003,0.0,20739.6,0.0,3.0,0.0,4.0,0.0,2.8284271247461903,0.0,0.0,1369.5,0.0
16859,340,2011-09-29 02:31:12.793,2014-07-28 02:38:05.923,18.0,0,1076.0240000000001,21500.10626666667,0.0,2.0,0.0,25484.0,37608.0,2.0,0.0029625494495792966,0.0,31546.0,0.0,1.0,0.0,4.5,0.0,3.5355339059327378,0.0,0.0,461.0,0.0
16866,373,2011-09-29 08:27:34.920,2011-12-10 02:38:42.940,16.0,0,-0.017,15777.317833333334,0.0,2.0,0.0,467485.0,467485.0,2.0,0.003912476084174836,0.0,129807.75,0.0,2.0,0.0,5.5,0.0,0.7071067811865476,0.0,0.0,290.5,0.0
16867,162,2011-09-29 08:51:26.283,2012-09-19 20:10:53.113,9.0,0,1066.4540000000002,155.13610000000003,0.0,2.0,0.0,0.0,467485.0,2.0,0.03241032333618904,0.0,248596.5,0.0,2.0,0.0,3.0,0.0,1.4142135623730951,0.0,0.0,2164.5,0.0
16870,149,2011-09-29 11:02:27.370,2013-01-01 21:48:52.013,2.0,1,1467.69,67.06388333333334,1.0,1.0,1.0,0.0,467485.0,1.0,0.040441431707565305,149.0,136590.25,149.0,4.0,2.0,5.0,0.0,0.0,0.014911155607103972,874.0,1647.0,2.0
16873,413,2011-09-29 12:13:43.613,2019-03-07 09:50:19.727,15.0,0,2509141.98,23.784233333333336,0.0,2.0,0.0,710.0,275257.0,2.0,0.11987293468922941,0.0,79362.0,0.0,4.0,0.0,3.0,0.0,2.8284271247461903,0.0,0.0,358.0,0.0
16877,89,2011-09-29 13:31:45.357,2019-05-30 08:16:21.810,5.0,0,1099.713,1087.5587166666667,0.0,2.0,0.0,467485.0,467485.0,2.0,0.07006260093393447,0.0,186678.75,0.0,2.0,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,753.0,0.0
16878,157,2011-09-29 13:36:54.303,2019-08-29 14:19:24.740,2.0,1,5109.694,135.42005,0.0,2.0,0.0,251314.0,251314.0,2.0,0.018146462823417222,0.0,82328.5,0.0,3.0,0.0,5.0,0.0,2.8284271247461903,0.0,0.0,2489.5,0.0
16881,637,2011-09-29 16:45:51.647,2019-08-14 23:22:31.710,18.0,0,1982.71,32820.457050000005,0.0,2.0,0.0,254914.0,254914.0,2.0,0.0130413760477523,0.0,90022.66666666667,0.0,1.5,0.0,5.5,0.0,2.1213203435596424,0.0,0.0,2027.5,0.0
16882,14,2011-09-29 19:04:55.843,2011-10-01 23:50:05.600,2.0,1,24361.764000000003,9.971166666666667,0.0,2.0,0.0,0.0,277882.0,2.0,0.03791617744265494,0.0,140235.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,309.5,0.0
16886,104,2011-09-29 19:51:11.667,2014-08-20 19:58:30.263,13.0,0,360.64300000000003,33.3075,0.0,2.0,0.0,4208.0,4208.0,2.0,9.991777769404148e-06,0.0,2156.0,0.0,1.5,0.0,4.0,0.0,2.8284271247461903,0.0,0.0,551.0,0.0
16887,130,2011-09-29 20:31:29.963,2012-04-11 21:18:06.927,5.0,0,0.0,22963.421233333334,0.0,2.0,0.0,13394.0,254914.0,2.0,0.001192974726919883,0.0,134154.0,0.0,1.0,0.0,4.0,0.0,1.4142135623730951,0.0,0.0,787.5,0.0
16892,118,2011-09-29 23:00:11.320,2011-10-25 21:29:47.910,3.0,0,934821.4900000001,10056.986,1.0,1.0,1.0,63972.0,63972.0,1.0,0.0035906707193370186,616.0,63972.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,492.0,440.0,7.0
16895,386,2011-09-30 00:16:41.973,2012-04-26 22:45:09.137,41.0,0,0.0,134.84061666666668,0.0,2.0,0.0,0.0,275257.0,2.0,0.14043513827594803,0.0,209528.16666666666,0.0,4.0,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,207.5,0.0
16907,124,2011-09-30 03:19:44.413,2011-10-15 04:41:05.443,3.0,0,0.0,5042.424,0.0,2.0,0.0,0.0,275257.0,2.0,0.05448138938439208,0.0,155265.5,0.0,2.0,0.0,9.5,0.0,4.949747468305833,0.0,0.0,1007.0,0.0
16915,314,2011-09-30 06:03:55.303,2019-08-29 15:11:06.930,2.0,1,20579603.71,24182.144833333336,0.0,2.0,0.0,0.0,4665.0,2.0,8.022112321541493e-05,0.0,4665.0,0.0,1.5,0.0,3.0,0.0,4.242640687119285,0.0,0.0,334.5,0.0
16921,1130,2011-09-30 09:32:46.553,2019-08-27 12:51:01.987,32.0,0,420764.49000000005,17214.6745,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,162.0,745.0,2.0
16927,130,2011-09-30 11:26:10.097,2011-09-30 23:07:47.460,4.0,0,-0.017,6.92155,0.0,2.0,0.0,0.0,71782.0,2.0,0.010133856420482076,0.0,28625.666666666668,0.0,2.0,0.0,5.5,0.0,3.5355339059327378,0.0,0.0,259.0,0.0
16938,2113,2011-09-30 17:46:28.413,2019-02-06 00:14:26.583,77.0,0,0.0,230.47840000000002,0.0,2.0,0.0,70061.0,277882.0,2.0,0.012546549003736047,0.0,136575.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,1230.5,0.0
16942,2052,2011-09-30 18:27:59.600,2017-09-23 16:39:14.310,52.0,0,1998.1670000000001,3758.714266666667,1.0,1.0,1.0,222063.0,222063.0,1.0,0.0035432136238925972,0.0,222063.0,0.0,2.0,2.0,15.0,0.0,0.0,0.0,172.0,828.0,2.0
16943,1653,2011-09-30 18:33:45.223,2013-10-08 17:00:40.177,74.0,0,1011546.28,106.36983333333335,1.0,1.0,1.0,315958.0,315958.0,1.0,0.07458567656667213,4907.0,315958.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,494.0,378.0,2.0
16948,164,2011-09-30 20:56:02.503,2019-01-21 14:24:11.913,5.0,0,464.12,5560.241783333334,0.0,2.0,0.0,467485.0,467485.0,1.0,0.07271369950336544,0.0,265130.0,0.0,1.0,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,285.0,0.0
16955,138,2011-09-30 23:21:21.437,2014-05-02 00:50:09.300,4.0,0,838.6700000000001,2931.8167166666667,1.0,1.0,1.0,138.0,138.0,1.0,0.0003410854417724146,138.0,138.0,138.0,1.0,0.0,2.0,0.0,0.0,0.0003410854417724146,343.0,921.0,0.0
16971,20,2011-10-01 14:41:15.007,2014-10-20 16:17:45.967,2.0,1,109.296,110958.72473333334,0.0,2.0,0.0,459272.0,459272.0,2.0,0.05559158713981284,0.0,246136.5,0.0,1.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,500.5,0.0
16976,136,2011-10-01 17:21:28.717,2011-11-22 21:33:07.080,6.0,0,934.2460000000001,10260.029116666668,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,1.4142135623730951,0.0,0.0,573.5,0.0
16980,1262,2011-10-01 19:14:06.673,2019-04-24 14:44:09.307,33.0,0,17119.784,24.4721,1.0,1.0,1.0,0.0,42122.0,1.0,8.026159196221165e-06,3050.0,42122.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,342.0,189.0,0.0
16981,6405,2011-10-01 19:18:42.687,2018-05-13 07:55:21.377,63.0,0,0.0,2236.4886666666666,1.0,1.0,1.0,13850.0,13850.0,1.0,0.0004437498411745359,1410.0,10127.5,0.0,2.0,4.0,10.0,0.0,0.0,0.0,1137.0,174.0,4.0
16982,40,2011-10-01 19:29:37.313,2011-11-17 18:43:48.147,3.0,0,0.0,67071.04166666667,0.0,2.0,0.0,467485.0,467485.0,2.0,0.02795786004947609,0.0,148696.0,0.0,2.5,0.0,1.5,0.0,0.7071067811865476,0.057310421900222557,0.0,826.0,0.0
16991,1345,2011-10-01 21:37:03.567,2019-08-23 13:34:37.563,5.0,0,-0.030000000000000002,197237.96021666666,1.0,1.0,1.0,1345.0,1668.0,1.0,0.04140701020682801,0.0,1506.5,0.0,3.0,3.0,8.0,0.0,0.0,0.0,200.0,384.0,3.0
16996,131,2011-10-01 23:06:27.683,2019-02-27 17:28:20.433,10.0,0,239.044,306494.4611,0.0,2.0,0.0,467485.0,467485.0,2.0,0.011119625861655174,0.0,260503.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,405.5,0.0
16997,194,2011-10-02 01:51:37.940,2011-12-15 06:17:06.283,6.0,0,2327.05,1221.5317833333334,0.0,2.0,0.0,346372.0,346372.0,2.0,0.0076908927652412674,0.0,346372.0,0.0,1.5,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,1329.0,0.0
16998,85,2011-10-02 02:14:02.950,2012-03-21 07:42:40.373,8.0,0,106033.39300000001,4383.871450000001,0.0,2.0,0.0,37608.0,37608.0,2.0,0.06206489919625956,0.0,37608.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,272.5,0.0
17000,113,2011-10-02 03:09:18.797,2013-01-06 09:41:49.800,2.0,1,344638.15,426325.01460000005,0.0,2.0,0.0,0.0,13693.0,1.0,0.008171670452873975,0.0,13693.0,0.0,0.5,0.0,5.0,0.0,5.656854249492381,0.0,0.0,354.0,0.0
17007,60,2011-10-02 06:17:27.887,2011-12-05 06:05:49.070,7.0,0,-0.014,1386.9362333333333,0.0,2.0,0.0,467485.0,467485.0,2.0,0.021542322585509553,0.0,372027.25,0.0,2.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,1015.5,0.0
17008,32,2011-10-02 08:42:04.697,2011-10-16 18:35:04.627,3.0,0,-0.017,2798.1266666666666,0.0,2.0,0.0,0.0,222063.0,2.0,0.0024498495384075157,0.0,131616.5,0.0,2.0,0.0,2.5,0.0,2.1213203435596424,0.0,0.0,561.0,0.0
17010,1424,2011-10-02 09:24:01.260,2019-08-30 15:32:50.857,7.0,0,5370.193,597.4536166666668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3131.0,0.0,0.0,0.0,4.0,0.0,2.8284271247461903,0.0,0.0,684.5,0.0,4.0
17011,41,2011-10-02 09:37:08.517,2011-10-14 09:26:13.373,2.0,1,0.0,11411.8695,1.0,1.0,1.0,0.0,71782.0,1.0,0.019924135533267825,12897.0,71782.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,253.0,604.0,2.0
17013,143,2011-10-02 11:45:53.393,2011-10-03 14:18:33.640,3.0,0,0.0,65.13033333333334,1.0,1.0,1.0,173217.0,173217.0,1.0,0.002830652398857605,72.0,88693.5,0.0,2.0,3.0,15.0,0.0,0.0,0.0,256.0,645.0,3.0
17014,252,2011-10-02 12:47:05.853,2012-01-11 18:32:37.620,7.0,0,-0.013000000000000001,18726.63521666667,0.0,2.0,0.0,0.0,5494.0,2.0,0.0006610139434997339,0.0,2818.5,0.0,1.0,0.0,4.0,0.0,2.8284271247461903,0.0,0.0,265.0,0.0
17019,1158,2011-10-02 14:49:43.163,2019-08-16 15:48:30.033,39.0,0,1073703.6900000002,87.97995,1.0,1.0,1.0,222063.0,459272.0,1.0,0.026206251938170715,409.0,319739.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,243.0,179.0,1.0
17020,132,2011-10-02 14:58:36.297,2017-05-26 08:40:43.653,3.0,0,37.283,32967.015666666666,0.0,2.0,0.0,173217.0,173217.0,2.0,0.0150595473325965,0.0,69187.66666666667,0.0,1.5,0.0,2.0,0.0,2.8284271247461903,0.0,0.0,868.0,0.0
17021,144,2011-10-02 15:07:17.867,2019-03-04 10:18:34.270,3.0,0,-17650327.827,530847.7963333334,1.0,1.0,1.0,40356.0,40356.0,1.0,0.055750009523959955,0.0,40356.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,160.0,391.0,0.0
17023,60,2011-10-02 15:48:42.200,2012-08-09 20:44:12.113,5.0,0,111379.663,65.70316666666666,0.0,2.0,0.0,152201.0,152201.0,2.0,0.00048658713045892006,0.0,76130.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0
17026,568,2011-10-02 17:14:00.910,2012-05-14 21:22:26.170,40.0,0,0.0,23603.11116666667,0.0,2.0,0.0,0.0,275257.0,2.0,0.00633246050919315,0.0,248660.0,0.0,1.5,0.0,3.5,0.0,2.1213203435596424,0.0,0.0,401.5,0.0
17028,18,2011-10-02 19:23:50.003,2018-10-08 18:51:39.517,2.0,1,175.94,84472.1589,0.0,2.0,0.0,27417.0,222063.0,2.0,0.06626444150672087,0.0,83761.33333333333,0.0,1.5,0.0,1.5,0.0,2.1213203435596424,0.10372726644077171,0.0,442.5,0.0
17038,1467,2011-10-02 23:06:48.447,2012-12-20 17:28:26.173,36.0,0,-0.014,1057.6975,0.0,2.0,0.0,173217.0,346372.0,2.0,0.04855113304183772,0.0,143220.0,0.0,3.0,0.0,3.0,0.0,4.242640687119285,0.0,0.0,482.0,0.0
17040,163,2011-10-02 23:26:29.887,2011-10-21 17:05:08.283,7.0,0,0.0,3137.704216666667,0.0,2.0,0.0,467485.0,467485.0,2.0,0.09277348657451681,0.0,287356.5,0.0,1.5,0.0,8.5,0.0,12.020815280171307,0.0,0.0,266.0,0.0
17044,107,2011-10-03 00:06:22.617,2012-05-14 21:40:07.840,10.0,0,342.39300000000003,276158.9315,0.0,2.0,0.0,254914.0,254914.0,2.0,0.04024181305464536,0.0,238488.5,0.0,1.0,0.0,0.5,0.0,0.7071067811865476,0.0,0.0,687.5,0.0
17047,196,2011-10-03 00:21:43.270,2019-05-23 01:38:39.227,3.0,0,912.797,194346.74483333336,0.0,2.0,0.0,467485.0,467485.0,2.0,0.040755304472690886,0.0,158508.66666666666,0.0,1.5,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,654.5,0.0
17056,66,2011-10-03 03:52:21.430,2017-09-27 18:01:30.210,2.0,1,858.9870000000001,12820.756383333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7071067811865476,0.0,0.0,887.0,0.0
17068,151,2011-10-03 08:24:17.300,2011-10-05 21:32:25.227,5.0,0,0.0,183.52871666666667,1.0,1.0,1.0,12914.0,12914.0,1.0,0.028853783452355185,400.0,12914.0,151.0,1.0,5.0,3.0,0.0,0.0,0.0,915.0,261.0,5.0
17075,634,2011-10-03 11:15:47.710,2019-06-07 15:02:27.103,8.0,0,-0.013000000000000001,7396.3446,0.0,2.0,0.0,0.0,82449.0,2.0,0.01678648016887199,0.0,33904.666666666664,0.0,2.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,1141.5,0.0
17076,92,2011-10-03 12:22:17.767,2019-08-31 15:43:15.627,4.0,0,0.0,5847.829500000001,0.0,2.0,0.0,182029.0,312479.0,2.0,0.05796675799651427,0.0,247254.0,0.0,1.5,0.0,2.0,0.0,1.4142135623730951,0.0,0.0,1068.0,0.0
17086,194,2011-10-03 16:54:00.173,2019-08-18 12:44:18.913,10.0,0,88.23400000000001,6703.703383333334,0.0,2.0,0.0,254914.0,254914.0,2.0,0.02650495112487012,0.0,67561.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0
17091,199,2011-10-03 19:19:45.800,2017-11-17 21:15:15.847,8.0,0,619.803,28449.119233333335,0.0,2.0,0.0,275257.0,275257.0,2.0,0.07255169761903466,0.0,161798.33333333334,0.0,1.5,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,867.5,0.0
17092,3501,2011-10-03 19:58:14.967,2019-08-15 22:04:18.977,39.0,0,868.25,1433.6386666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0,0.0,0.0,0.0,2.5,0.0,2.1213203435596424,0.0,0.0,543.5,0.0,2.5
17093,56,2011-10-03 20:51:55.323,2011-10-06 20:27:42.327,2.0,1,0.0,1178.1531666666667,0.0,2.0,0.0,0.0,467485.0,2.0,8.881620302412953e-05,0.0,182259.0,0.0,1.5,0.0,5.5,0.0,6.363961030678928,4.451789270192141e-05,0.0,501.5,0.0
17102,46,2011-10-04 02:51:47.230,2011-11-08 07:23:10.303,2.0,1,0.0,41460.52683333334,0.0,2.0,0.0,0.0,7609.0,1.0,0.03789354818133073,0.0,7609.0,0.0,0.5,0.0,4.5,0.0,4.949747468305833,0.0,0.0,502.5,0.0
17109,71,2011-10-04 05:17:23.023,2011-10-18 02:31:39.623,3.0,0,0.0,9306.351283333333,0.0,2.0,0.0,0.0,17311.0,2.0,0.0013719421638573634,0.0,12729.5,0.0,1.0,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,572.5,0.0
17110,51,2011-10-04 05:32:53.780,2011-10-22 00:27:52.473,3.0,0,0.0,11441.350616666667,0.0,2.0,0.0,0.0,113632.0,2.0,0.01419000439535386,0.0,61719.5,0.0,1.0,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,287.0,0.0
17111,801,2011-10-04 06:49:33.487,2019-08-30 05:02:10.687,15.0,0,1923091.06,15260.9235,1.0,1.0,1.0,0.0,14173.0,1.0,0.021985189310800953,208.0,14173.0,0.0,2.0,4.0,23.0,0.0,0.0,0.0,43.0,328.0,4.0
17117,310,2011-10-04 10:01:58.497,2018-06-27 18:07:21.130,4.0,0,16436148.870000001,88.73576666666668,1.0,1.0,1.0,222063.0,222063.0,1.0,0.08591840329239323,2043.0,222063.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,420.0,932.0,2.0
17124,191,2011-10-04 14:16:51.417,2015-10-02 15:55:03.977,2.0,1,-294817.09,174919.95576666668,0.0,2.0,0.0,0.0,346372.0,2.0,0.0014127799628055062,0.0,101944.6,0.0,2.5,0.0,4.5,0.0,2.1213203435596424,0.0,0.0,2605.0,0.0
17129,92,2011-10-04 16:18:51.637,2018-11-28 03:52:14.013,3.0,0,0.0,120981.88493333335,0.0,2.0,0.0,61782.0,182029.0,2.0,0.00319652899571452,0.0,81382.33333333333,0.0,1.5,0.0,3.5,0.0,0.7071067811865476,0.0,0.0,795.0,0.0
17130,111,2011-10-04 16:26:39.430,2013-09-12 15:47:43.707,4.0,0,2714.007,463.56355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9243.0,0.0,0.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,1240.5,0.0,1.5
17131,56,2011-10-04 10:28:25.603,2011-11-03 11:03:45.207,2.0,1,0.0,41728.75411666666,0.0,2.0,0.0,0.0,173217.0,2.0,0.008986901366585667,0.0,127785.0,0.0,1.5,0.0,5.5,0.0,4.949747468305833,0.0,0.0,1233.5,0.0
17135,139,2011-10-04 18:44:35.650,2019-06-03 18:26:43.780,9.0,0,53.82,8744.798383333335,0.0,2.0,0.0,275257.0,275257.0,2.0,0.1116905575871861,0.0,100430.83333333333,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,234.0,0.0
17137,1115,2011-10-04 19:27:19.433,2019-06-05 19:54:09.133,8.0,0,933.8100000000001,21792.60316666667,0.0,2.0,0.0,3959.0,66518.0,2.0,0.00028542586898993997,0.0,16312.0,0.0,4.5,0.0,22.5,0.0,21.920310216782973,0.0,0.0,1215.0,0.0
