Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
15118,895,2011-08-27 12:37:52.500,2016-02-14 17:24:08.897,65.0,0,916.5000000000001,3034.935383333334,13049.83695,3167.446616666667,3982.157,672.3709333333334,1097.4386666666667,307.0767333333333,7201.134000000001,2105.5098333333335,365.02466666666663,527.8838833333334,3601.3329500000004,376.722,39.90788333333333,60.21521666666667,0.0,16.0,0.0,467485.0,467485.0,16.0,0.01610176233285553,0.0,237300.625,0.0,1.8125,0.0,2.3125,0.0,2.358495283014151,0.016819443276427547,0.0,543.25,0.0
15135,1511,2011-08-27 21:45:35.057,2012-03-09 01:58:04.510,68.0,0,0.0,1610.5346666666667,4358.052433333333,5096.32895,43.17928333333334,14116.570666666668,8158.326050000001,868.1781666666667,7492.064166666667,3182.484716666667,1305.5171166666667,5084.941283333334,2209.3160000000003,1327.1195,1409.2327166666666,4557.238450000001,0.0,16.0,0.0,346372.0,467485.0,15.0,0.007281672634185212,0.0,167817.9411764706,0.0,1.625,0.0,8.0,0.0,24.188151369351623,0.0,0.0,676.5,0.0
15180,4771,2011-08-29 04:08:22.587,2019-09-01 04:23:50.210,69.0,0,2163155.25,13753.646216666668,1940.8466166666667,2601.4277666666667,18.855116666666667,72.87855,2653.149,1553.8369,715.6170500000001,373.9261666666667,1289.71805,116.47278333333334,2068.1579500000003,961.4316666666667,1834.4908333333335,8.862050000000002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.0,0.0,0.0,0.0,1.0,0.0,0.816496580927726,0.0,0.0,684.1875,0.0,1.0
15195,1571,2011-08-13 06:10:22.017,2014-03-03 09:59:00.177,42.0,0,272.57,37.17783333333333,6.1405,581.6231666666666,584.6097166666666,2023.8912166666669,7329.6014000000005,5817.590766666666,4239.423733333334,2676.7535000000003,7085.826883333333,324.9591666666667,21.97216666666667,157.84838333333335,3360.0291666666667,1610.46945,6.0,10.0,0.6363636363636364,467485.0,467485.0,9.0,0.00856926585195165,9073.0,132127.94444444444,0.0,1.8,2.0,5.4,2.1908902300206643,3.6575644598253874,0.01851280425269212,322.8333333333333,434.8,1.9444444444444444
15200,184,2011-08-29 14:23:58.333,2013-10-18 15:00:13.710,25.0,0,519032.02400000003,4437.60955,54888.402,17177.995333333336,36300.76883333334,6962.274616666667,11716.113166666668,4062.592216666667,102245.67383333335,12645.79605,64885.154950000004,10530.780783333334,63019.594600000004,7268.07145,6007.632333333333,1149.7797833333336,1.0,15.0,0.125,467485.0,467485.0,12.0,0.002870071310791964,0.0,122634.07692307692,0.0,1.2666666666666666,1.0,3.466666666666667,0.0,3.739111175259754,0.01003485606670233,1164.0,670.4666666666667,1.0
15279,2098,2011-08-30 13:37:05.810,2019-07-19 15:11:44.940,57.0,0,0.0,197.1142166666667,1442.7298333333335,149.27216666666666,1195.7386166666668,1294.1906666666666,42.75261666666667,357.77883333333335,5431.557716666667,78.70445000000001,251.16171666666668,254.63788333333335,253.69766666666666,572.41295,82.933,26.788500000000003,14.0,2.0,5.0,254914.0,254914.0,2.0,0.0006314522281999524,28083.6,86272.0,2098.0,1.5,2.0714285714285716,2.0,1.6854255666327542,2.8284271247461903,0.033086544474381634,1093.2142857142858,1391.0,1.9523809523809526
15330,3792,2011-08-31 13:57:34.153,2019-08-31 18:39:10.317,27.0,0,13291.35,8.891616666666668,1537.3535000000002,126.67805000000001,34.23440000000001,4014.914166666667,73.36693333333334,8.459233333333334,1197.6933333333334,346.2975,6.4943333333333335,726.7916,275.83250000000004,159.2914,304.0731666666667,2799.18055,15.0,1.0,8.0,0.0,17800.0,1.0,0.053501542181953396,2706.5,17800.0,3792.0,2.0,3.466666666666667,9.0,2.722044049886741,0.0,0.0,974.8,1107.0,3.061111111111111
15371,2329,2011-09-01 05:29:55.063,2019-08-21 09:48:18.813,23.0,0,570.267,9377.955166666668,2071.939116666667,6429.376266666667,1350.230166666667,18239.14933333333,2945.805066666667,4583.275166666667,8935.846166666666,17002.551833333335,21735.795433333333,4221.787283333334,185.05105,1164.7611666666667,1240.5204,311.3421,14.0,2.0,5.0,14491.0,14491.0,2.0,0.0004596438748969952,5729.0,8437.5,2484.3333333333335,1.0,6.785714285714286,1.0,4.67692488432585,1.4142135623730951,0.0,637.3571428571429,269.5,6.642857142857143
15376,718,2011-09-01 07:11:00.727,2019-08-16 19:53:05.233,16.0,1,6403965.840000001,1294.6968833333335,11524.847383333334,4900.156166666667,2391.337066666667,1572.5272666666667,27241.431283333335,107921.08566666668,7152.047950000001,31839.360933333337,583.7557833333334,2708.586216666667,2366.629566666667,4707.879166666667,21800.746333333333,106051.8161,14.0,2.0,5.0,251314.0,251314.0,2.0,0.013842321652644008,13379.0,129442.0,0.0,1.5,1.9285714285714286,5.0,1.4392458342578487,1.4142135623730951,0.0,631.5714285714286,1556.5,1.9285714285714286
15379,71782,2011-09-01 08:41:13.030,2019-08-23 15:32:10.547,140.0,0,333.90700000000004,10396.335883333335,2633.233166666667,3551.8708333333334,23558.54466666667,1998.9378333333334,14013.497166666668,207237.52183333333,7417.389116666667,8538.85755,3.0069500000000002,1476.111,96.78366666666668,7274.707333333334,359.9716666666667,775.2415500000001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.25,0.0,71782.0,0.0,2.625,0.0,1.9621416870348583,0.0,0.0,381.25,0.0,2.625
15381,42957,2011-09-01 09:14:42.673,2019-08-31 20:37:58.253,68.0,0,-0.013000000000000001,5549.696833333333,5173.831783333333,6277.110933333333,6037.495166666667,9933.771166666667,626.6109,5898.0040500000005,5211.322283333333,137.43116666666668,952.9164333333334,11541.217166666667,13621.519900000001,8447.905216666668,4306.389783333334,5800.430600000001,2.0,14.0,0.2,254914.0,459272.0,13.0,2.094090593579091e-05,12322.0,125012.61538461539,0.0,1.2857142857142858,7.0,7.285714285714286,4.242640687119285,8.739200556894572,0.009627611852977452,5337.0,993.5,7.0
15382,820,2011-09-01 09:30:38.637,2019-08-29 19:59:27.950,20.0,0,3390.123,41.157450000000004,65.61710000000001,4246.221116666667,16.843283333333336,616.6203833333334,5379.09705,313.75028333333336,3810.2128833333336,7328.6139,8486.973600000001,5705.454000000001,25.266333333333332,3366.2289000000005,38.0915,55871.370833333334,9.0,7.0,1.25,63972.0,63972.0,6.0,0.0001218361458090198,1437.0,19816.555555555555,8463.083333333332,1.4285714285714286,2.2222222222222223,4.428571428571429,1.3944333775567925,3.101458950082625,0.007072992098560925,574.0,1043.5714285714287,1.9259259259259258
15416,7763,2011-09-01 21:38:13.800,2019-08-30 09:38:20.880,20.0,0,35341.773,5229.680000000001,22485.3599,320.6351666666667,19864.090933333333,9121.685066666667,2503.5535000000004,996.84855,16592.041883333335,2331.0035000000003,7087.583616666668,46.63633333333334,2699.8439500000004,151668.32316666667,40075.76171666667,2153.3630500000004,14.0,2.0,5.0,7763.0,43847.0,2.0,0.003499646244092159,4962.0,25805.0,7763.0,1.5,2.4285714285714284,4.5,2.2774576147127714,0.7071067811865476,0.00014109180985864768,340.64285714285717,910.5,2.4285714285714284
15426,3561,2011-09-02 01:16:42.940,2018-01-05 15:59:13.310,45.0,0,929.7700000000001,5334.584833333333,584.99895,137.26933333333332,15.243666666666666,8653.10805,1194.2964500000003,746.6890000000001,442.63438333333335,3.24745,194.3576666666667,5.318266666666667,24.689233333333334,1338.6023833333336,5783.811383333334,2263.514,14.0,2.0,5.0,32084.0,32084.0,2.0,0.00777851659280749,3065.0,32084.0,3561.0,1.0,7.357142857142857,8.0,6.084117316134159,1.4142135623730951,0.0,674.0714285714286,1012.5,7.023809523809525
15453,4978,2011-08-27 14:41:36.190,2018-11-07 22:05:39.963,59.0,0,576.543,2898.1094500000004,4132.207833333333,1460.8616166666666,2877.6800000000003,1293.52955,1590.2402833333333,1528.5863833333335,1512.6631666666667,1461.0366666666669,3435.471166666667,817.8679500000001,613.3501,731.4373333333334,1557.8524,1384.5908833333335,7.0,9.0,0.8,277882.0,346372.0,8.0,0.009383914902436905,1619.0,134307.36363636365,7448.583333333333,1.4444444444444444,3.4285714285714284,5.888888888888889,2.507132682112035,6.253887679764572,0.0,942.4285714285714,670.7777777777778,2.9285714285714284
15464,5575,2011-09-02 14:50:08.023,2015-07-09 06:12:59.363,77.0,0,43.68,251.0834,12753.012716666668,2145.9437833333336,8332.634166666667,2770.90655,6129.4563333333335,3573.2195500000003,2043.6156666666668,1458.9572833333334,1537.9163333333336,67.18488333333333,61797.87061666667,2891.3992166666667,8021.2598333333335,2129.742166666667,1.0,15.0,0.125,346372.0,346372.0,14.0,3.944341341878954e-05,1045.0,129015.71428571429,0.0,1.3333333333333333,1.0,8.333333333333334,0.0,5.99603043290984,0.0,621.0,586.6666666666666,1.0
15494,469,2011-09-02 22:41:13.850,2012-11-05 04:43:14.490,20.0,0,78176.01000000001,15.461833333333335,23424.8845,1083.81455,6078.665166666668,11598.644283333333,1111.7132166666668,252265.59600000002,3164.606616666667,28866.101883333336,15.159616666666668,1252.4118833333334,5751.649,16200.570066666667,15.294266666666667,194.7266166666667,0.0,16.0,0.0,275257.0,275257.0,14.0,0.010541236879454218,0.0,95966.25,0.0,1.3125,0.0,3.0625,0.0,3.129829601325499,0.02647027475728057,0.0,416.5625,0.0
15500,137359,2011-09-03 03:32:54.817,2019-09-01 00:32:37.180,35.0,0,-0.047,43.14161666666667,30938.77421666667,5512.253500000001,3782.3578833333336,8036.4034,14984.571166666667,590.9723333333334,5997.401716666666,8416.67645,1056.8139333333334,1235.4699,13270.305383333334,11000.91105,10829.9279,6104.435833333334,14.0,2.0,5.0,275257.0,467485.0,2.0,0.061214277005826066,1251.3333333333333,192417.0,137359.0,2.5,3.642857142857143,4.5,3.95371573736253,4.949747468305833,0.0,606.0714285714286,916.0,3.642857142857143
15504,675,2011-09-03 07:49:29.410,2018-04-12 11:31:12.357,21.0,0,8203812.420000001,27782.77861666667,53345.23883333334,1414.1946666666668,3007.1023333333337,1003.8209333333333,1763.2092833333334,1299.4127833333334,168.45305000000002,6889.40495,374.6302666666667,28374.413500000002,26194.538833333336,329.1421666666667,19425.694900000002,4986.9657166666675,1.0,15.0,0.125,459272.0,459272.0,15.0,9.260747618367392e-05,503.0,130001.5,675.0,1.7333333333333334,4.0,3.933333333333333,0.0,1.7511900715418263,0.009152949496084197,563.0,476.93333333333334,4.0
15588,1093,2011-09-05 21:22:02.947,2019-08-16 20:29:08.483,18.0,0,1399.2430000000002,101.3615,200850.9735,9.168783333333334,33196.53966666667,11532.3595,5620.250933333334,4307.097066666667,11795.707,5699.661933333334,185.61033333333336,11637.291733333335,1901.9641000000001,4842.716283333333,62241.570666666674,30018.85771666667,5.0,11.0,0.5,286579.0,459272.0,11.0,0.009434339489391846,9151.5,132095.86666666667,1093.0,1.9090909090909092,3.6,1.6363636363636365,4.8270073544588685,1.9116865471476894,0.03139790729310759,426.0,769.9090909090909,3.6
15602,194,2011-09-06 02:22:13.330,2012-05-08 01:38:07.870,17.0,0,-0.017,8.00395,13.56855,21206.446833333335,3220.4322333333334,37202.85021666667,211.42755,42919.44323333333,28905.327333333335,11.2116,7122.334166666667,82283.28073333335,36098.818666666666,90337.21726666667,6.727616666666667,21.67195,0.0,16.0,0.0,277882.0,346372.0,14.0,0.0020629457594352773,0.0,90639.8947368421,0.0,2.1875,0.0,5.875,0.0,14.476993242152645,0.033056630967341696,0.0,472.4375,0.0
15618,6207,2011-09-06 11:39:15.563,2018-11-01 00:38:50.793,71.0,0,254460.60400000002,376.3038333333334,10994.926000000001,1380.4012166666666,1587.1176666666668,1759.9933333333333,4480.0156166666675,69.15921666666667,567.7601166666667,223.82476666666668,1664.9488333333334,1576.9726666666668,252.9950666666667,2608.788,2839.5215000000003,8361.407433333334,0.0,16.0,0.0,467485.0,467485.0,16.0,0.006328513032405769,0.0,93444.28571428571,0.0,2.8125,0.0,12.0625,0.0,9.518184350669687,0.03961507539363348,0.0,189.3125,0.0
15624,6034,2011-09-06 13:16:37.020,2019-08-31 16:52:27.880,99.0,0,1107.6670000000001,3.2718333333333334,93.70016666666668,282.71733333333333,820.3196,1529.9208333333333,22.656950000000002,2527.503,79.30855,1447.3036166666668,1688.1542166666668,7607.813733333333,1286.0204333333336,1181.2287333333334,1707.3943833333333,1338.8231166666667,11.0,5.0,2.0,459272.0,459272.0,5.0,0.0028503524218489664,9145.166666666666,166336.625,6034.0,2.0,0.45454545454545453,10.0,1.0357254813546264,9.772410142846033,0.0,572.1818181818181,343.2,0.3939393939393939
15643,1795,2011-09-06 22:10:05.217,2019-08-15 11:27:51.473,18.0,0,57602.113000000005,8536.815333333334,3018.1413333333335,50860.583,19936.82545,54986.10966666667,47558.10371666667,28251.238783333334,40574.895333333334,11302.37505,10134.718883333333,14395.651116666668,102687.36366666667,4122.789500000001,3023.25045,1149.5506666666668,15.0,1.0,8.0,0.0,0.0,1.0,0.0,5989.8,0.0,0.0,1.0,2.2666666666666666,7.0,1.8309508328682538,0.0,0.0,750.6,173.0,2.244444444444445
15654,1216,2011-09-07 02:12:00.257,2019-08-30 17:39:56.647,30.0,0,89798.74,684.7997166666667,12.555616666666669,2901.848,1469.1668833333335,6.868783333333334,8.070500000000001,85.3396,1273.8255,2841.5527333333334,1496.6625500000002,24.541,317.0475,18.592883333333337,1807.8893333333333,5762.930000000001,15.0,1.0,8.0,0.0,0.0,1.0,0.0,1331.875,0.0,1518.8888888888887,1.0,1.7333333333333334,0.0,1.9808608037440503,0.0,0.0,407.2,119.0,1.3555555555555554
15655,1014,2011-09-07 02:16:36.790,2011-10-24 15:06:54.593,25.0,0,-0.013000000000000001,5.220883333333334,327.16016666666667,349.34288333333336,255.88083333333333,7.529233333333334,802.863,63.7051,4.133566666666667,84.41766666666668,211.13321666666667,44.54045,1264.8771000000002,44.55161666666667,65.85438333333335,1866.8209,12.0,4.0,2.6,113632.0,113632.0,4.0,0.001212978647123168,8133.833333333333,16603.125,2402.6666666666665,2.75,5.75,14.5,6.239536696087153,24.365275838099322,0.0011920038014543426,668.0833333333334,930.0,5.5
15656,1031,2011-09-07 02:32:10.547,2019-08-19 16:52:19.213,26.0,0,-0.017,1193.2232166666668,27104.162733333338,11833.543883333334,14199.574166666667,1443.4377166666668,1827.1990666666668,5544.697266666667,1084.8055666666667,5677.461166666667,1849.3887166666668,17271.91966666667,8581.615383333334,11627.140566666667,34784.28333333334,1312.9956,1.0,15.0,0.125,467485.0,467485.0,13.0,0.008190931430743781,1031.0,125607.25,1031.0,1.9333333333333333,1.0,7.0,0.0,6.011892975000232,0.0009218241782006588,1307.0,1668.6666666666667,1.0
15660,7335,2011-09-07 05:09:43.863,2019-08-03 19:24:52.583,425.0,0,0.0,1497.4515666666668,199.55560000000003,450.5638333333334,2403.0960666666665,1784.5372666666667,854.0149,176.33633333333333,185.58360000000002,1214.1549000000002,64.90638333333334,1474.7278333333334,1225.13295,807.9478333333334,954.6338833333334,1073.75205,3.0,13.0,0.2857142857142857,459272.0,459272.0,13.0,0.0022660817502936537,5192.5,97628.15789473684,7335.0,1.8461538461538463,0.6666666666666666,3.3846153846153846,0.5773502691896258,3.548202867613912,0.0009705428281624484,769.0,356.84615384615387,0.6666666666666666
15698,1574,2011-09-07 22:19:06.860,2019-08-24 23:01:30.027,33.0,0,7292.593000000001,5364.92945,3426.1498833333335,12538.47945,7362.6642833333335,5711.08305,1176.5795,127.141,4707.15505,26877.57316666667,29662.975783333335,9593.356283333333,8462.373666666668,5948.665333333334,5668.410833333333,188.73588333333333,13.0,3.0,3.5,459272.0,459272.0,3.0,0.038329163617191304,1934.8,115219.33333333333,1163.0,2.6666666666666665,1.6923076923076923,2.3333333333333335,2.2870874995874626,3.2145502536643185,0.053840341850277175,1167.076923076923,795.0,1.6410256410256412
15763,2443,2011-09-09 05:03:41.940,2019-08-31 16:41:01.683,51.0,0,0.0,4306.016500000001,55.00161666666667,12984.3681,1378.6732333333334,2.6309333333333336,8279.029783333333,5320.92145,570.1783833333334,11728.770783333335,4057.965716666667,2777.2164500000003,1668.8013833333337,22712.061050000004,118.29211666666667,2565.7486166666667,1.0,15.0,0.125,346372.0,346372.0,14.0,0.0027681768391334387,2443.0,97642.2,2443.0,1.2666666666666666,1.0,4.8,0.0,3.4887574537976374,0.0007017732826333578,338.0,1530.4666666666667,1.0
15767,1182,2011-09-09 05:44:15.417,2017-06-20 15:03:32.503,43.0,0,3315.8830000000003,320.1002166666667,136536.54650000003,2111.4110666666666,2213.22355,15929.740383333334,639.7797833333334,32.620050000000006,1405.3091666666667,977.7997833333334,5635.653283333334,450.09860000000003,772.6387333333333,165.77210000000002,304.56300000000005,38.61206666666667,14.0,2.0,5.0,69037.0,69037.0,1.0,0.008255998705459403,7023.333333333333,40706.666666666664,2339.5,1.5,2.2857142857142856,12.0,4.084277008396795,14.142135623730951,0.0,720.2857142857143,1487.5,2.142857142857143
15785,960,2011-09-09 13:44:48.263,2019-08-17 17:06:04.303,20.0,0,2564305.077,13564.346616666668,10375.08155,11607.488050000002,12495.243783333335,42872.12371666667,49071.32723333334,3253.2780000000002,12933.456833333334,165431.64471666666,22720.757883333332,14940.896066666668,8327.518883333334,11.6935,11856.344550000002,2273.0037833333336,0.0,16.0,0.0,277882.0,277882.0,14.0,0.008305275057386857,0.0,69447.07142857143,0.0,1.1875,0.0,2.625,0.0,3.052321520853704,0.004993709590485851,0.0,390.4375,0.0
15847,4624,2011-09-11 04:54:19.740,2019-08-31 17:02:40.940,17.0,0,93125.357,2835.1883833333336,1307.9777166666668,443.6841166666667,69.12888333333333,1067.0024,6020.65905,2471.1224500000003,362.14138333333335,8705.966716666668,1140.38195,5960.64245,1156.8373333333334,6135.381933333334,2993.8388333333337,2598.824116666667,6.0,10.0,0.6363636363636364,32036.0,82449.0,9.0,0.0023214429172203487,2322.25,20252.727272727272,4624.0,1.6,3.1666666666666665,4.9,0.408248290463863,3.3813212407775355,0.046005032899500135,1907.5,971.3,2.944444444444444
15863,1426,2011-09-11 14:11:55.840,2019-08-14 17:53:45.990,25.0,0,1202.73,2642.4410000000003,5723.141833333333,601.3611166666667,955.5038833333333,0.0,240.49788333333336,1134.381,7327.723066666667,10273.015333333335,3268.2263833333336,5112.042716666667,21547.28611666667,59008.16061666667,26154.187766666666,31834.220783333338,11.0,3.0,3.0,20419.0,20419.0,3.0,1.1883093952166447e-05,3138.2,6214.5,1446.125,1.3333333333333333,4.454545454545454,3.0,3.8823610435825353,1.7320508075688772,3.913478802734578e-05,1829.0,2465.0,4.454545454545454
15870,2043,2011-09-11 16:51:04.023,2019-04-19 12:51:26.370,42.0,0,14389843.847000001,733.6296166666667,12.517933333333334,29.25161666666667,0.0,1328.34755,2238.687233333333,31665.994166666667,30126.53626666667,4.110666666666667,18508.394066666668,907.2901666666668,2231.1428333333333,1.2056,7.202666666666667,17.86756666666667,10.0,4.0,2.2,286579.0,346372.0,4.0,0.12925769460284497,2646.75,141061.42857142858,2043.0,2.25,1.7,7.5,1.9465068427541912,5.446711546122731,0.2213450400265614,317.6,337.0,1.7
15916,246,2011-09-12 02:20:55.950,2017-11-06 19:34:01.660,22.0,0,-0.013000000000000001,10153.915383333335,215260.47855000003,2159.3074,7445.802716666667,11.489333333333333,9324.926833333333,631.1559500000001,264.47088333333335,9315.556216666668,9084.445233333334,38561.64416666667,975.9133333333334,48.99505,1436.2565500000003,17435.33966666667,0.0,16.0,0.0,467485.0,467485.0,15.0,0.010750690683636144,0.0,179947.66666666666,0.0,1.3125,0.0,1.625,0.0,1.408308678285174,0.06150628901805209,0.0,540.9375,0.0
15941,20011,2011-09-12 14:25:46.000,2019-08-30 22:22:39.993,197.0,0,1280.8870000000002,210.19816666666668,1315.1329333333335,1271.4301666666665,806.4297333333333,2148.5009333333337,4595.470833333334,1281.5298333333335,66.18923333333333,1264.7285000000002,451.2627666666667,1182.38595,498.96528333333333,747.7363333333334,246.06155,1907.631116666667,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6478.25,0.0,17505.5,0.0,4.625,0.0,5.5241892316127865,0.0,0.0,1376.0,0.0,4.552083333333334
15951,1570,2011-09-12 18:01:22.827,2019-08-16 06:04:29.270,36.0,0,237981.94600000003,4267.845166666667,28718.00766666667,1835.325,27288.012400000003,5884.148666666667,21075.676383333335,23690.985216666668,899.5804,6077.97155,24373.786333333337,21708.034216666667,59176.381283333336,7026.991216666666,21222.99895,10309.56355,6.0,10.0,0.6363636363636364,132052.0,467485.0,8.0,0.019838044409666643,6885.0,89262.27272727272,1570.0,1.6,7.5,6.2,6.284902544988268,4.9170903772228725,0.0,1342.8333333333333,1680.4,7.5
15973,2268,2011-09-13 03:18:54.983,2019-03-06 03:06:45.470,53.0,0,0.0,8464.3719,30211.729000000003,1665.3312166666667,2725.2430000000004,2849.51605,341.62850000000003,1319.0531666666668,869.8942333333333,3344.1076666666672,3981.046216666667,3089.3533833333336,50.33383333333334,5570.521783333334,150.42645000000002,18280.885100000003,6.0,10.0,0.6363636363636364,275257.0,275257.0,10.0,0.017907540325020063,1700.4,103422.83333333333,2268.0,1.5,4.0,4.3,5.440588203494177,4.808557187163549,0.08411689705037362,502.3333333333333,386.2,4.0
15984,2215,2011-09-13 10:12:15.117,2019-08-31 23:51:06.313,32.0,0,0.0,1853.8299333333334,4509.576733333333,9675.3755,1552.1078833333336,245.05100000000002,5715.461333333334,25494.33966666667,4288.915666666667,20423.554833333335,2972.174783333334,17158.363,23034.760100000003,10366.145783333335,15342.016000000001,111477.61788333334,12.0,4.0,2.6,467485.0,467485.0,4.0,0.026475840574843448,7055.428571428572,160814.125,2215.0,2.0,2.0,5.75,2.256304299271065,2.0615528128088303,0.0,542.25,885.25,1.625
16039,365,2011-09-14 05:59:58.143,2016-07-04 02:11:48.087,17.0,0,0.0,172.44373333333334,67711.24605,8350.139883333333,417.90856666666673,447.94838333333337,3501.3780500000003,46.681783333333335,432.79378333333335,837.9802666666668,10302.043283333334,1363.47695,11635.102550000001,10034.582833333336,15862.778383333334,146982.31361666665,0.0,16.0,0.0,459272.0,459272.0,16.0,0.012280713940840036,0.0,124772.08,0.0,1.625,0.0,2.3125,0.0,2.1203380233664,0.03604974540024886,0.0,947.25,0.0
16069,581,2011-09-14 21:33:57.943,2012-11-20 09:54:12.787,23.0,0,498.40400000000005,17.699666666666666,64.03516666666667,298.8272166666667,12273.72055,19.530283333333333,18.647550000000003,1565.3715000000002,159.25178333333332,2522.8540000000003,3098.69945,55.91526666666667,3145.48295,5432.699333333334,2952.1026666666667,2508.022116666667,0.0,16.0,0.0,467485.0,467485.0,16.0,0.02322086115724645,0.0,160339.16129032258,0.0,2.0,0.0,3.1875,0.0,2.7861263431510066,0.0,0.0,456.4375,0.0
16078,38588,2011-09-14 23:13:07.137,2019-09-01 03:32:19.553,103.0,0,669.666,3346.2679000000003,2231.6642166666666,3218.4270000000006,10239.098116666666,3107.7071,1468.4726666666668,1122.1392333333336,4408.4901,6.200900000000001,3534.9818333333333,4554.7321,737.2072833333334,2361.4025000000006,486.2970000000001,963.306,15.0,1.0,8.0,0.0,254914.0,1.0,0.12120624454571899,19109.333333333332,254914.0,38588.0,2.0,5.866666666666666,2.0,3.8705235280194823,0.0,0.0,778.4,767.0,5.866666666666666
16112,785,2011-09-15 15:12:36.417,2018-12-30 18:32:18.810,32.0,0,398.71000000000004,27.783166666666666,975.3770000000001,8693.691716666666,380.64555,81.43278333333335,1033.4801166666666,53.66033333333334,3315.1076666666672,38.98233333333334,74.15216666666667,45858.45960000001,118.44345000000001,1332.8976166666666,49132.339166666665,15756.508166666668,4.0,12.0,0.38461538461538464,467485.0,467485.0,12.0,0.017271433921460837,785.0,153439.78260869565,785.0,2.25,0.0,2.3333333333333335,0.0,2.269694946796849,0.022833011260762103,348.0,412.0,0.0
16143,11975,2011-09-16 00:05:41.380,2019-08-31 22:32:48.777,23.0,0,167056.617,2301.0835,36.088433333333334,10.354116666666668,7547.9623833333335,14.883900000000002,994.1989333333333,8022.778450000001,682.5936166666668,3225.5673333333334,4219.677166666666,1863.548266666667,22985.093950000002,1630.9871666666668,13537.934550000002,2440.6592833333334,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6685.666666666667,0.0,11975.0,0.0,2.875,0.0,2.7537852736430506,0.0,0.0,709.25,0.0,2.75
16158,16263,2011-09-16 06:10:40.630,2018-05-20 00:13:44.053,167.0,0,-0.017,78.54806666666667,80431.80821666667,3195.9185,220.94838333333334,1289.4817833333334,726.0067166666668,397.44916666666666,3140.724616666667,59.80271666666667,1507.8761166666668,78.79050000000001,1292.1131666666668,1199.28605,22.373900000000003,78.1596,14.0,2.0,5.0,467485.0,467485.0,2.0,0.026327544491356224,3979.1666666666665,320351.0,16263.0,1.0,3.357142857142857,3.0,2.9510661139308976,1.4142135623730951,0.0,750.8571428571429,365.0,3.357142857142857
16181,1822,2011-09-16 16:00:32.660,2019-07-23 02:55:40.393,39.0,0,766075.093,143.65233333333336,60.81623333333334,1976.4687166666668,9973.757116666668,174361.5445,1441.4788333333336,2220.4918833333336,1561.9778333333336,4599.10905,3158.5439,57.10671666666667,697.00345,1710.9183333333335,8538.844833333334,4129.4071,0.0,16.0,0.0,312479.0,312479.0,16.0,0.0002718122928332589,0.0,54951.03703703704,0.0,2.0625,0.0,1.625,0.0,2.3909551787239063,0.05771804311060593,0.0,292.5,0.0
16193,461,2011-09-16 20:41:56.300,2016-08-31 18:34:44.603,22.0,0,4677.223,1359.7275000000002,5900.8072833333335,8600.366616666668,1550.6504333333335,7253.626783333334,1331.3729500000002,1514.1521,1290.3195666666666,10110.279666666667,242.39483333333334,12.246333333333334,9744.35405,13044.066450000002,10303.991266666668,18833.882783333338,0.0,16.0,0.0,467485.0,467485.0,16.0,0.03837981221877292,0.0,167420.9411764706,0.0,2.25,0.0,2.9375,0.0,2.8158776015066183,0.21072077039513656,0.0,914.5625,0.0
16273,4056,2011-09-18 17:07:20.653,2019-08-26 14:31:37.197,58.0,0,179.34,10070.189733333335,8519.975050000001,8634.920333333333,215.67445,12909.763383333335,14529.041883333333,18714.7879,17062.1516,5389.094233333334,37463.927500000005,46479.082500000004,8911.767433333334,2730.1584500000004,2655.8155,2859.0648333333334,0.0,16.0,0.0,152201.0,152201.0,8.0,0.0017049019158739377,0.0,56144.77777777778,0.0,0.625,0.0,2.9375,0.0,2.619637379485947,0.0,0.0,537.1875,0.0
16323,499,2011-09-19 05:37:06.217,2018-03-24 13:19:56.100,17.0,0,3635.51,26.55205,168.65633333333335,520.2383333333333,1177.7983833333335,58.48328333333334,55.27738333333333,1054.3927833333335,1694.5012833333335,118455.83738333335,2516.844,366.09505,6872.507733333334,53.55743333333334,1571.3110666666666,955.883,5.0,11.0,0.5,346372.0,346372.0,11.0,3.5231910624403156e-05,2476.0,116933.1052631579,5971.333333333333,2.272727272727273,-0.2,3.8181818181818183,0.447213595499958,4.1429019254185055,2.642989853897082e-06,251.4,289.6363636363636,-0.1
16330,5415,2011-09-19 07:37:22.700,2019-07-21 17:29:39.350,72.0,0,1400.5,95.46733333333333,599.3173333333333,1185.1897833333335,194.95776666666669,722.8511166666667,1428.2200000000003,225.87755,16.15945,148.05328333333333,378.0133333333334,1018.3928833333334,4571.886116666667,153.54716666666667,2084.577,27.309383333333336,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8186.0,0.0,5415.0,0.0,7.9375,0.0,16.184225859356594,0.0,0.0,1071.3125,0.0,7.9375
